id,longitude,latitude
1376,-30.25,1
1377,-30,1
1378,-50,0.75
1379,-49.75,0.75
1380,-49.5,0.75
1381,-49.25,0.75
1382,-49,0.75
1383,-48.75,0.75
1384,-48.5,0.75
1385,-48.25,0.75
1386,-48,0.75
1387,-47.75,0.75
1388,-47.5,0.75
1389,-47.25,0.75
1390,-47,0.75
1391,-46.75,0.75
1392,-46.5,0.75
1393,-46.25,0.75
1394,-46,0.75
1395,-45.75,0.75
1396,-45.5,0.75
1397,-45.25,0.75
1398,-45,0.75
1399,-44.75,0.75
1400,-44.5,0.75
1401,-44.25,0.75
1402,-44,0.75
1403,-43.75,0.75
1404,-43.5,0.75
1405,-43.25,0.75
1406,-43,0.75
1407,-42.75,0.75
1408,-42.5,0.75
1409,-42.25,0.75
1410,-42,0.75
1411,-41.75,0.75
1412,-41.5,0.75
1413,-41.25,0.75
1414,-41,0.75
1415,-40.75,0.75
1416,-40.5,0.75
1417,-40.25,0.75
1418,-40,0.75
1419,-39.75,0.75
1420,-39.5,0.75
1421,-39.25,0.75
1422,-39,0.75
1423,-38.75,0.75
1424,-38.5,0.75
1425,-38.25,0.75
1426,-38,0.75
1427,-37.75,0.75
1428,-37.5,0.75
1429,-37.25,0.75
1430,-37,0.75
1431,-36.75,0.75
1432,-36.5,0.75
1433,-36.25,0.75
1434,-36,0.75
1435,-35.75,0.75
1436,-35.5,0.75
1437,-35.25,0.75
1438,-35,0.75
1439,-34.75,0.75
1440,-34.5,0.75
1441,-34.25,0.75
1442,-34,0.75
1443,-33.75,0.75
1444,-33.5,0.75
1445,-33.25,0.75
1446,-33,0.75
1447,-32.75,0.75
1448,-32.5,0.75
1449,-32.25,0.75
1450,-32,0.75
1451,-31.75,0.75
1452,-31.5,0.75
1453,-31.25,0.75
1454,-31,0.75
1455,-30.75,0.75
1456,-30.5,0.75
1457,-30.25,0.75
1458,-30,0.75
1459,-50,0.5
1460,-49.75,0.5
1461,-49.5,0.5
1462,-49.25,0.5
1463,-49,0.5
1464,-48.75,0.5
1465,-48.5,0.5
1466,-48.25,0.5
1467,-48,0.5
1468,-47.75,0.5
1469,-47.5,0.5
1470,-47.25,0.5
1471,-47,0.5
1472,-46.75,0.5
1473,-46.5,0.5
1474,-46.25,0.5
1475,-46,0.5
1476,-45.75,0.5
1477,-45.5,0.5
1478,-45.25,0.5
1479,-45,0.5
1480,-44.75,0.5
1481,-44.5,0.5
1482,-44.25,0.5
1483,-44,0.5
1484,-43.75,0.5
1485,-43.5,0.5
1486,-43.25,0.5
1487,-43,0.5
1488,-42.75,0.5
1489,-42.5,0.5
1490,-42.25,0.5
1491,-42,0.5
1492,-41.75,0.5
1493,-41.5,0.5
1494,-41.25,0.5
1495,-41,0.5
1496,-40.75,0.5
1497,-40.5,0.5
1498,-40.25,0.5
1499,-40,0.5
1500,-39.75,0.5
1501,-39.5,0.5
1502,-39.25,0.5
1503,-39,0.5
1504,-38.75,0.5
1505,-38.5,0.5
1506,-38.25,0.5
1507,-38,0.5
1508,-37.75,0.5
1509,-37.5,0.5
1510,-37.25,0.5
1511,-37,0.5
1512,-36.75,0.5
1513,-36.5,0.5
1514,-36.25,0.5
1515,-36,0.5
1516,-35.75,0.5
1517,-35.5,0.5
1518,-35.25,0.5
1519,-35,0.5
1520,-34.75,0.5
1521,-34.5,0.5
1522,-34.25,0.5
1523,-34,0.5
1524,-33.75,0.5
1525,-33.5,0.5
1526,-33.25,0.5
1527,-33,0.5
1528,-32.75,0.5
1529,-32.5,0.5
1530,-32.25,0.5
1531,-32,0.5
1532,-31.75,0.5
1533,-31.5,0.5
1534,-31.25,0.5
1535,-31,0.5
1536,-30.75,0.5
1537,-30.5,0.5
1538,-30.25,0.5
1539,-30,0.5
1540,-50,0.25
1541,-49.75,0.25
1542,-49.5,0.25
1543,-49.25,0.25
1544,-49,0.25
1545,-48.75,0.25
1546,-48.5,0.25
1547,-48.25,0.25
1548,-48,0.25
1549,-47.75,0.25
1550,-47.5,0.25
1551,-47.25,0.25
1552,-47,0.25
1553,-46.75,0.25
1554,-46.5,0.25
1555,-46.25,0.25
1556,-46,0.25
1557,-45.75,0.25
1558,-45.5,0.25
1559,-45.25,0.25
1560,-45,0.25
1561,-44.75,0.25
1562,-44.5,0.25
1563,-44.25,0.25
1564,-44,0.25
1565,-43.75,0.25
1566,-43.5,0.25
1567,-43.25,0.25
1568,-43,0.25
1569,-42.75,0.25
1570,-42.5,0.25
1571,-42.25,0.25
1572,-42,0.25
1573,-41.75,0.25
1574,-41.5,0.25
1575,-41.25,0.25
1576,-41,0.25
1577,-40.75,0.25
1578,-40.5,0.25
1579,-40.25,0.25
1580,-40,0.25
1581,-39.75,0.25
1582,-39.5,0.25
1583,-39.25,0.25
1584,-39,0.25
1585,-38.75,0.25
1586,-38.5,0.25
1587,-38.25,0.25
1588,-38,0.25
1589,-37.75,0.25
1590,-37.5,0.25
1591,-37.25,0.25
1592,-37,0.25
1593,-36.75,0.25
1594,-36.5,0.25
1595,-36.25,0.25
1596,-36,0.25
1597,-35.75,0.25
1598,-35.5,0.25
1599,-35.25,0.25
1600,-35,0.25
1601,-34.75,0.25
1602,-34.5,0.25
1603,-34.25,0.25
1604,-34,0.25
1605,-33.75,0.25
1606,-33.5,0.25
1607,-33.25,0.25
1608,-33,0.25
1609,-32.75,0.25
1610,-32.5,0.25
1611,-32.25,0.25
1612,-32,0.25
1613,-31.75,0.25
1614,-31.5,0.25
1615,-31.25,0.25
1616,-31,0.25
1617,-30.75,0.25
1618,-30.5,0.25
1619,-30.25,0.25
1620,-30,0.25
1621,-50,0
1622,-49.75,0
1623,-49.5,0
1624,-49.25,0
1625,-49,0
1626,-48.75,0
1627,-48.5,0
1628,-48.25,0
1629,-48,0
1630,-47.75,0
1631,-47.5,0
1632,-47.25,0
1633,-47,0
1634,-46.75,0
1635,-46.5,0
1636,-46.25,0
1637,-46,0
1638,-45.75,0
1639,-45.5,0
1640,-45.25,0
1641,-45,0
1642,-44.75,0
1643,-44.5,0
1644,-44.25,0
1645,-44,0
1646,-43.75,0
1647,-43.5,0
1648,-43.25,0
1649,-43,0
1650,-42.75,0
1651,-42.5,0
1652,-42.25,0
1653,-42,0
1654,-41.75,0
1655,-41.5,0
1656,-41.25,0
1657,-41,0
1658,-40.75,0
1659,-40.5,0
1660,-40.25,0
1661,-40,0
1662,-39.75,0
1663,-39.5,0
1664,-39.25,0
1665,-39,0
1666,-38.75,0
1667,-38.5,0
1668,-38.25,0
1669,-38,0
1670,-37.75,0
1671,-37.5,0
1672,-37.25,0
1673,-37,0
1674,-36.75,0
1675,-36.5,0
1676,-36.25,0
1677,-36,0
1678,-35.75,0
1679,-35.5,0
1680,-35.25,0
1681,-35,0
1682,-34.75,0
1683,-34.5,0
1684,-34.25,0
1685,-34,0
1686,-33.75,0
1687,-33.5,0
1688,-33.25,0
1689,-33,0
1690,-32.75,0
1691,-32.5,0
1692,-32.25,0
1693,-32,0
1694,-31.75,0
1695,-31.5,0
1696,-31.25,0
1697,-31,0
1698,-30.75,0
1699,-30.5,0
1700,-30.25,0
1701,-30,0
1702,-50,-0.25
1703,-49.75,-0.25
1704,-49.5,-0.25
1705,-49.25,-0.25
1706,-49,-0.25
1707,-48.75,-0.25
1708,-48.5,-0.25
1709,-48.25,-0.25
1710,-48,-0.25
1711,-47.75,-0.25
1712,-47.5,-0.25
1713,-47.25,-0.25
1714,-47,-0.25
1715,-46.75,-0.25
1716,-46.5,-0.25
1717,-46.25,-0.25
1718,-46,-0.25
1719,-45.75,-0.25
1720,-45.5,-0.25
1721,-45.25,-0.25
1722,-45,-0.25
1723,-44.75,-0.25
1724,-44.5,-0.25
1725,-44.25,-0.25
1726,-44,-0.25
1727,-43.75,-0.25
1728,-43.5,-0.25
1729,-43.25,-0.25
1730,-43,-0.25
1731,-42.75,-0.25
1732,-42.5,-0.25
1733,-42.25,-0.25
1734,-42,-0.25
1735,-41.75,-0.25
1736,-41.5,-0.25
1737,-41.25,-0.25
1738,-41,-0.25
1739,-40.75,-0.25
1740,-40.5,-0.25
1741,-40.25,-0.25
1742,-40,-0.25
1743,-39.75,-0.25
1744,-39.5,-0.25
1745,-39.25,-0.25
1746,-39,-0.25
1747,-38.75,-0.25
1748,-38.5,-0.25
1749,-38.25,-0.25
1750,-38,-0.25
1751,-37.75,-0.25
1752,-37.5,-0.25
1753,-37.25,-0.25
1754,-37,-0.25
1755,-36.75,-0.25
1756,-36.5,-0.25
1757,-36.25,-0.25
1758,-36,-0.25
1759,-35.75,-0.25
1760,-35.5,-0.25
1761,-35.25,-0.25
1762,-35,-0.25
1763,-34.75,-0.25
1764,-34.5,-0.25
1765,-34.25,-0.25
1766,-34,-0.25
1767,-33.75,-0.25
1768,-33.5,-0.25
1769,-33.25,-0.25
1770,-33,-0.25
1771,-32.75,-0.25
1772,-32.5,-0.25
1773,-32.25,-0.25
1774,-32,-0.25
1775,-31.75,-0.25
1776,-31.5,-0.25
1777,-31.25,-0.25
1778,-31,-0.25
1779,-30.75,-0.25
1780,-30.5,-0.25
1781,-30.25,-0.25
1782,-30,-0.25
1783,-50,-0.5
1784,-49.75,-0.5
1785,-49.5,-0.5
1786,-49.25,-0.5
1787,-49,-0.5
1788,-48.75,-0.5
1789,-48.5,-0.5
1790,-48.25,-0.5
1791,-48,-0.5
1792,-47.75,-0.5
1793,-47.5,-0.5
1794,-47.25,-0.5
1795,-47,-0.5
1796,-46.75,-0.5
1797,-46.5,-0.5
1798,-46.25,-0.5
1799,-46,-0.5
1800,-45.75,-0.5
1801,-45.5,-0.5
1802,-45.25,-0.5
1803,-45,-0.5
1804,-44.75,-0.5
1805,-44.5,-0.5
1806,-44.25,-0.5
1807,-44,-0.5
1808,-43.75,-0.5
1809,-43.5,-0.5
1810,-43.25,-0.5
1811,-43,-0.5
1812,-42.75,-0.5
1813,-42.5,-0.5
1814,-42.25,-0.5
1815,-42,-0.5
1816,-41.75,-0.5
1817,-41.5,-0.5
1818,-41.25,-0.5
1819,-41,-0.5
1820,-40.75,-0.5
1821,-40.5,-0.5
1822,-40.25,-0.5
1823,-40,-0.5
1824,-39.75,-0.5
1825,-39.5,-0.5
1826,-39.25,-0.5
1827,-39,-0.5
1828,-38.75,-0.5
1829,-38.5,-0.5
1830,-38.25,-0.5
1831,-38,-0.5
1832,-37.75,-0.5
1833,-37.5,-0.5
1834,-37.25,-0.5
1835,-37,-0.5
1836,-36.75,-0.5
1837,-36.5,-0.5
1838,-36.25,-0.5
1839,-36,-0.5
1840,-35.75,-0.5
1841,-35.5,-0.5
1842,-35.25,-0.5
1843,-35,-0.5
1844,-34.75,-0.5
1845,-34.5,-0.5
1846,-34.25,-0.5
1847,-34,-0.5
1848,-33.75,-0.5
1849,-33.5,-0.5
1850,-33.25,-0.5
1851,-33,-0.5
1852,-32.75,-0.5
1853,-32.5,-0.5
1854,-32.25,-0.5
1855,-32,-0.5
1856,-31.75,-0.5
1857,-31.5,-0.5
1858,-31.25,-0.5
1859,-31,-0.5
1860,-30.75,-0.5
1861,-30.5,-0.5
1862,-30.25,-0.5
1863,-30,-0.5
1864,-50,-0.75
1865,-49.75,-0.75
1866,-49.5,-0.75
1867,-49.25,-0.75
1868,-49,-0.75
1869,-48.75,-0.75
1870,-48.5,-0.75
1871,-48.25,-0.75
1872,-48,-0.75
1873,-47.75,-0.75
1874,-47.5,-0.75
1875,-47.25,-0.75
1876,-47,-0.75
1877,-46.75,-0.75
1878,-46.5,-0.75
1879,-46.25,-0.75
1880,-46,-0.75
1881,-45.75,-0.75
1882,-45.5,-0.75
1883,-45.25,-0.75
1884,-45,-0.75
1885,-44.75,-0.75
1886,-44.5,-0.75
1887,-44.25,-0.75
1888,-44,-0.75
1889,-43.75,-0.75
1890,-43.5,-0.75
1891,-43.25,-0.75
1892,-43,-0.75
1893,-42.75,-0.75
1894,-42.5,-0.75
1895,-42.25,-0.75
1896,-42,-0.75
1897,-41.75,-0.75
1898,-41.5,-0.75
1899,-41.25,-0.75
1900,-41,-0.75
1901,-40.75,-0.75
1902,-40.5,-0.75
1903,-40.25,-0.75
1904,-40,-0.75
1905,-39.75,-0.75
1906,-39.5,-0.75
1907,-39.25,-0.75
1908,-39,-0.75
1909,-38.75,-0.75
1910,-38.5,-0.75
1911,-38.25,-0.75
1912,-38,-0.75
1913,-37.75,-0.75
1914,-37.5,-0.75
1915,-37.25,-0.75
1916,-37,-0.75
1917,-36.75,-0.75
1918,-36.5,-0.75
1919,-36.25,-0.75
1920,-36,-0.75
1921,-35.75,-0.75
1922,-35.5,-0.75
1923,-35.25,-0.75
1924,-35,-0.75
1925,-34.75,-0.75
1926,-34.5,-0.75
1927,-34.25,-0.75
1928,-34,-0.75
1929,-33.75,-0.75
1930,-33.5,-0.75
1931,-33.25,-0.75
1932,-33,-0.75
1933,-32.75,-0.75
1934,-32.5,-0.75
1935,-32.25,-0.75
1936,-32,-0.75
1937,-31.75,-0.75
1938,-31.5,-0.75
1939,-31.25,-0.75
1940,-31,-0.75
1941,-30.75,-0.75
1942,-30.5,-0.75
1943,-30.25,-0.75
1944,-30,-0.75
1945,-50,-1
1946,-49.75,-1
1947,-49.5,-1
1948,-49.25,-1
1949,-49,-1
1950,-48.75,-1
1951,-48.5,-1
1952,-48.25,-1
1953,-48,-1
1954,-47.75,-1
1955,-47.5,-1
1956,-47.25,-1
1957,-47,-1
1958,-46.75,-1
1959,-46.5,-1
1960,-46.25,-1
1961,-46,-1
1962,-45.75,-1
1963,-45.5,-1
1964,-45.25,-1
1965,-45,-1
1966,-44.75,-1
1967,-44.5,-1
1968,-44.25,-1
1969,-44,-1
1970,-43.75,-1
1971,-43.5,-1
1972,-43.25,-1
1973,-43,-1
1974,-42.75,-1
1975,-42.5,-1
1976,-42.25,-1
1977,-42,-1
1978,-41.75,-1
1979,-41.5,-1
1980,-41.25,-1
1981,-41,-1
1982,-40.75,-1
1983,-40.5,-1
1984,-40.25,-1
1985,-40,-1
1986,-39.75,-1
1987,-39.5,-1
1988,-39.25,-1
1989,-39,-1
1990,-38.75,-1
1991,-38.5,-1
1992,-38.25,-1
1993,-38,-1
1994,-37.75,-1
1995,-37.5,-1
1996,-37.25,-1
1997,-37,-1
1998,-36.75,-1
1999,-36.5,-1
2000,-36.25,-1
2001,-36,-1
2002,-35.75,-1
2003,-35.5,-1
2004,-35.25,-1
2005,-35,-1
2006,-34.75,-1
2007,-34.5,-1
2008,-34.25,-1
2009,-34,-1
2010,-33.75,-1
2011,-33.5,-1
2012,-33.25,-1
2013,-33,-1
2014,-32.75,-1
2015,-32.5,-1
2016,-32.25,-1
2017,-32,-1
2018,-31.75,-1
2019,-31.5,-1
2020,-31.25,-1
2021,-31,-1
2022,-30.75,-1
2023,-30.5,-1
2024,-30.25,-1
2025,-30,-1
2026,-50,-1.25
2027,-49.75,-1.25
2028,-49.5,-1.25
2029,-49.25,-1.25
2030,-49,-1.25
2031,-48.75,-1.25
2032,-48.5,-1.25
2033,-48.25,-1.25
2034,-48,-1.25
2035,-47.75,-1.25
2036,-47.5,-1.25
2037,-47.25,-1.25
2038,-47,-1.25
2039,-46.75,-1.25
2040,-46.5,-1.25
2041,-46.25,-1.25
2042,-46,-1.25
2043,-45.75,-1.25
2044,-45.5,-1.25
2045,-45.25,-1.25
2046,-45,-1.25
2047,-44.75,-1.25
2048,-44.5,-1.25
2049,-44.25,-1.25
2050,-44,-1.25
2051,-43.75,-1.25
2052,-43.5,-1.25
2053,-43.25,-1.25
2054,-43,-1.25
2055,-42.75,-1.25
2056,-42.5,-1.25
2057,-42.25,-1.25
2058,-42,-1.25
2059,-41.75,-1.25
2060,-41.5,-1.25
2061,-41.25,-1.25
2062,-41,-1.25
2063,-40.75,-1.25
2064,-40.5,-1.25
2065,-40.25,-1.25
2066,-40,-1.25
2067,-39.75,-1.25
2068,-39.5,-1.25
2069,-39.25,-1.25
2070,-39,-1.25
2071,-38.75,-1.25
2072,-38.5,-1.25
2073,-38.25,-1.25
2074,-38,-1.25
2075,-37.75,-1.25
2076,-37.5,-1.25
2077,-37.25,-1.25
2078,-37,-1.25
2079,-36.75,-1.25
2080,-36.5,-1.25
2081,-36.25,-1.25
2082,-36,-1.25
2083,-35.75,-1.25
2084,-35.5,-1.25
2085,-35.25,-1.25
2086,-35,-1.25
2087,-34.75,-1.25
2088,-34.5,-1.25
2089,-34.25,-1.25
2090,-34,-1.25
2091,-33.75,-1.25
2092,-33.5,-1.25
2093,-33.25,-1.25
2094,-33,-1.25
2095,-32.75,-1.25
2096,-32.5,-1.25
2097,-32.25,-1.25
2098,-32,-1.25
2099,-31.75,-1.25
2100,-31.5,-1.25
2101,-31.25,-1.25
2102,-31,-1.25
2103,-30.75,-1.25
2104,-30.5,-1.25
2105,-30.25,-1.25
2106,-30,-1.25
2107,-50,-1.5
2108,-49.75,-1.5
2109,-49.5,-1.5
2110,-49.25,-1.5
2111,-49,-1.5
2112,-48.75,-1.5
2113,-48.5,-1.5
2114,-48.25,-1.5
2115,-48,-1.5
2116,-47.75,-1.5
2117,-47.5,-1.5
2118,-47.25,-1.5
2119,-47,-1.5
2120,-46.75,-1.5
2121,-46.5,-1.5
2122,-46.25,-1.5
2123,-46,-1.5
2124,-45.75,-1.5
2125,-45.5,-1.5
2126,-45.25,-1.5
2127,-45,-1.5
2128,-44.75,-1.5
2129,-44.5,-1.5
2130,-44.25,-1.5
2131,-44,-1.5
2132,-43.75,-1.5
2133,-43.5,-1.5
2134,-43.25,-1.5
2135,-43,-1.5
2136,-42.75,-1.5
2137,-42.5,-1.5
2138,-42.25,-1.5
2139,-42,-1.5
2140,-41.75,-1.5
2141,-41.5,-1.5
2142,-41.25,-1.5
2143,-41,-1.5
2144,-40.75,-1.5
2145,-40.5,-1.5
2146,-40.25,-1.5
2147,-40,-1.5
2148,-39.75,-1.5
2149,-39.5,-1.5
2150,-39.25,-1.5
2151,-39,-1.5
2152,-38.75,-1.5
2153,-38.5,-1.5
2154,-38.25,-1.5
2155,-38,-1.5
2156,-37.75,-1.5
2157,-37.5,-1.5
2158,-37.25,-1.5
2159,-37,-1.5
2160,-36.75,-1.5
2161,-36.5,-1.5
2162,-36.25,-1.5
2163,-36,-1.5
2164,-35.75,-1.5
2165,-35.5,-1.5
2166,-35.25,-1.5
2167,-35,-1.5
2168,-34.75,-1.5
2169,-34.5,-1.5
2170,-34.25,-1.5
2171,-34,-1.5
2172,-33.75,-1.5
2173,-33.5,-1.5
2174,-33.25,-1.5
2175,-33,-1.5
2176,-32.75,-1.5
2177,-32.5,-1.5
2178,-32.25,-1.5
2179,-32,-1.5
2180,-31.75,-1.5
2181,-31.5,-1.5
2182,-31.25,-1.5
2183,-31,-1.5
2184,-30.75,-1.5
2185,-30.5,-1.5
2186,-30.25,-1.5
2187,-30,-1.5
2188,-50,-1.75
2189,-49.75,-1.75
2190,-49.5,-1.75
2191,-49.25,-1.75
2192,-49,-1.75
2193,-48.75,-1.75
2194,-48.5,-1.75
2195,-48.25,-1.75
2196,-48,-1.75
2197,-47.75,-1.75
2198,-47.5,-1.75
2199,-47.25,-1.75
2200,-47,-1.75
2201,-46.75,-1.75
2202,-46.5,-1.75
2203,-46.25,-1.75
2204,-46,-1.75
2205,-45.75,-1.75
2206,-45.5,-1.75
2207,-45.25,-1.75
2208,-45,-1.75
2209,-44.75,-1.75
2210,-44.5,-1.75
2211,-44.25,-1.75
2212,-44,-1.75
2213,-43.75,-1.75
2214,-43.5,-1.75
2215,-43.25,-1.75
2216,-43,-1.75
2217,-42.75,-1.75
2218,-42.5,-1.75
2219,-42.25,-1.75
2220,-42,-1.75
2221,-41.75,-1.75
2222,-41.5,-1.75
2223,-41.25,-1.75
2224,-41,-1.75
2225,-40.75,-1.75
2226,-40.5,-1.75
2227,-40.25,-1.75
2228,-40,-1.75
2229,-39.75,-1.75
2230,-39.5,-1.75
2231,-39.25,-1.75
2232,-39,-1.75
2233,-38.75,-1.75
2234,-38.5,-1.75
2235,-38.25,-1.75
2236,-38,-1.75
2237,-37.75,-1.75
2238,-37.5,-1.75
2239,-37.25,-1.75
2240,-37,-1.75
2241,-36.75,-1.75
2242,-36.5,-1.75
2243,-36.25,-1.75
2244,-36,-1.75
2245,-35.75,-1.75
2246,-35.5,-1.75
2247,-35.25,-1.75
2248,-35,-1.75
2249,-34.75,-1.75
2250,-34.5,-1.75
2251,-34.25,-1.75
2252,-34,-1.75
2253,-33.75,-1.75
2254,-33.5,-1.75
2255,-33.25,-1.75
2256,-33,-1.75
2257,-32.75,-1.75
2258,-32.5,-1.75
2259,-32.25,-1.75
2260,-32,-1.75
2261,-31.75,-1.75
2262,-31.5,-1.75
2263,-31.25,-1.75
2264,-31,-1.75
2265,-30.75,-1.75
2266,-30.5,-1.75
2267,-30.25,-1.75
2268,-30,-1.75
2269,-50,-2
2270,-49.75,-2
2271,-49.5,-2
2272,-49.25,-2
2273,-49,-2
2274,-48.75,-2
2275,-48.5,-2
2276,-48.25,-2
2277,-48,-2
2278,-47.75,-2
2279,-47.5,-2
2280,-47.25,-2
2281,-47,-2
2282,-46.75,-2
2283,-46.5,-2
2284,-46.25,-2
2285,-46,-2
2286,-45.75,-2
2287,-45.5,-2
2288,-45.25,-2
2289,-45,-2
2290,-44.75,-2
2291,-44.5,-2
2292,-44.25,-2
2293,-44,-2
2294,-43.75,-2
2295,-43.5,-2
2296,-43.25,-2
2297,-43,-2
2298,-42.75,-2
2299,-42.5,-2
2300,-42.25,-2
2301,-42,-2
2302,-41.75,-2
2303,-41.5,-2
2304,-41.25,-2
2305,-41,-2
2306,-40.75,-2
2307,-40.5,-2
2308,-40.25,-2
2309,-40,-2
2310,-39.75,-2
2311,-39.5,-2
2312,-39.25,-2
2313,-39,-2
2314,-38.75,-2
2315,-38.5,-2
2316,-38.25,-2
2317,-38,-2
2318,-37.75,-2
2319,-37.5,-2
2320,-37.25,-2
2321,-37,-2
2322,-36.75,-2
2323,-36.5,-2
2324,-36.25,-2
2325,-36,-2
2326,-35.75,-2
2327,-35.5,-2
2328,-35.25,-2
2329,-35,-2
2330,-34.75,-2
2331,-34.5,-2
2332,-34.25,-2
2333,-34,-2
2334,-33.75,-2
2335,-33.5,-2
2336,-33.25,-2
2337,-33,-2
2338,-32.75,-2
2339,-32.5,-2
2340,-32.25,-2
2341,-32,-2
2342,-31.75,-2
2343,-31.5,-2
2344,-31.25,-2
2345,-31,-2
2346,-30.75,-2
2347,-30.5,-2
2348,-30.25,-2
2349,-30,-2
2350,-50,-2.25
2351,-49.75,-2.25
2352,-49.5,-2.25
2353,-49.25,-2.25
2354,-49,-2.25
2355,-48.75,-2.25
2356,-48.5,-2.25
2357,-48.25,-2.25
2358,-48,-2.25
2359,-47.75,-2.25
2360,-47.5,-2.25
2361,-47.25,-2.25
2362,-47,-2.25
2363,-46.75,-2.25
2364,-46.5,-2.25
2365,-46.25,-2.25
2366,-46,-2.25
2367,-45.75,-2.25
2368,-45.5,-2.25
2369,-45.25,-2.25
2370,-45,-2.25
2371,-44.75,-2.25
2372,-44.5,-2.25
2373,-44.25,-2.25
2374,-44,-2.25
2375,-43.75,-2.25
2376,-43.5,-2.25
2377,-43.25,-2.25
2378,-43,-2.25
2379,-42.75,-2.25
2380,-42.5,-2.25
2381,-42.25,-2.25
2382,-42,-2.25
2383,-41.75,-2.25
2384,-41.5,-2.25
2385,-41.25,-2.25
2386,-41,-2.25
2387,-40.75,-2.25
2388,-40.5,-2.25
2389,-40.25,-2.25
2390,-40,-2.25
2391,-39.75,-2.25
2392,-39.5,-2.25
2393,-39.25,-2.25
2394,-39,-2.25
2395,-38.75,-2.25
2396,-38.5,-2.25
2397,-38.25,-2.25
2398,-38,-2.25
2399,-37.75,-2.25
2400,-37.5,-2.25
2401,-37.25,-2.25
2402,-37,-2.25
2403,-36.75,-2.25
2404,-36.5,-2.25
2405,-36.25,-2.25
2406,-36,-2.25
2407,-35.75,-2.25
2408,-35.5,-2.25
2409,-35.25,-2.25
2410,-35,-2.25
2411,-34.75,-2.25
2412,-34.5,-2.25
2413,-34.25,-2.25
2414,-34,-2.25
2415,-33.75,-2.25
2416,-33.5,-2.25
2417,-33.25,-2.25
2418,-33,-2.25
2419,-32.75,-2.25
2420,-32.5,-2.25
2421,-32.25,-2.25
2422,-32,-2.25
2423,-31.75,-2.25
2424,-31.5,-2.25
2425,-31.25,-2.25
2426,-31,-2.25
2427,-30.75,-2.25
2428,-30.5,-2.25
2429,-30.25,-2.25
2430,-30,-2.25
2431,-50,-2.5
2432,-49.75,-2.5
2433,-49.5,-2.5
2434,-49.25,-2.5
2435,-49,-2.5
2436,-48.75,-2.5
2437,-48.5,-2.5
2438,-48.25,-2.5
2439,-48,-2.5
2440,-47.75,-2.5
2441,-47.5,-2.5
2442,-47.25,-2.5
2443,-47,-2.5
2444,-46.75,-2.5
2445,-46.5,-2.5
2446,-46.25,-2.5
2447,-46,-2.5
2448,-45.75,-2.5
2449,-45.5,-2.5
2450,-45.25,-2.5
2451,-45,-2.5
2452,-44.75,-2.5
2453,-44.5,-2.5
2454,-44.25,-2.5
2455,-44,-2.5
2456,-43.75,-2.5
2457,-43.5,-2.5
2458,-43.25,-2.5
2459,-43,-2.5
2460,-42.75,-2.5
2461,-42.5,-2.5
2462,-42.25,-2.5
2463,-42,-2.5
2464,-41.75,-2.5
2465,-41.5,-2.5
2466,-41.25,-2.5
2467,-41,-2.5
2468,-40.75,-2.5
2469,-40.5,-2.5
2470,-40.25,-2.5
2471,-40,-2.5
2472,-39.75,-2.5
2473,-39.5,-2.5
2474,-39.25,-2.5
2475,-39,-2.5
2476,-38.75,-2.5
2477,-38.5,-2.5
2478,-38.25,-2.5
2479,-38,-2.5
2480,-37.75,-2.5
2481,-37.5,-2.5
2482,-37.25,-2.5
2483,-37,-2.5
2484,-36.75,-2.5
2485,-36.5,-2.5
2486,-36.25,-2.5
2487,-36,-2.5
2488,-35.75,-2.5
2489,-35.5,-2.5
2490,-35.25,-2.5
2491,-35,-2.5
2492,-34.75,-2.5
2493,-34.5,-2.5
2494,-34.25,-2.5
2495,-34,-2.5
2496,-33.75,-2.5
2497,-33.5,-2.5
2498,-33.25,-2.5
2499,-33,-2.5
2500,-32.75,-2.5
2501,-32.5,-2.5
2502,-32.25,-2.5
2503,-32,-2.5
2504,-31.75,-2.5
2505,-31.5,-2.5
2506,-31.25,-2.5
2507,-31,-2.5
2508,-30.75,-2.5
2509,-30.5,-2.5
2510,-30.25,-2.5
2511,-30,-2.5
2512,-50,-2.75
2513,-49.75,-2.75
2514,-49.5,-2.75
2515,-49.25,-2.75
2516,-49,-2.75
2517,-48.75,-2.75
2518,-48.5,-2.75
2519,-48.25,-2.75
2520,-48,-2.75
2521,-47.75,-2.75
2522,-47.5,-2.75
2523,-47.25,-2.75
2524,-47,-2.75
2525,-46.75,-2.75
2526,-46.5,-2.75
2527,-46.25,-2.75
2528,-46,-2.75
2529,-45.75,-2.75
2530,-45.5,-2.75
2531,-45.25,-2.75
2532,-45,-2.75
2533,-44.75,-2.75
2534,-44.5,-2.75
2535,-44.25,-2.75
2536,-44,-2.75
2537,-43.75,-2.75
2538,-43.5,-2.75
2539,-43.25,-2.75
2540,-43,-2.75
2541,-42.75,-2.75
2542,-42.5,-2.75
2543,-42.25,-2.75
2544,-42,-2.75
2545,-41.75,-2.75
2546,-41.5,-2.75
2547,-41.25,-2.75
2548,-41,-2.75
2549,-40.75,-2.75
2550,-40.5,-2.75
2551,-40.25,-2.75
2552,-40,-2.75
2553,-39.75,-2.75
2554,-39.5,-2.75
2555,-39.25,-2.75
2556,-39,-2.75
2557,-38.75,-2.75
2558,-38.5,-2.75
2559,-38.25,-2.75
2560,-38,-2.75
2561,-37.75,-2.75
