"BASJ03_VENTOS_DE_SAO_JANUAR";"                    33.600";"          -10.3105";"         -40.4404";20201106;1;"NE";20210118;"NE";0
"BASJ05_VENTOS_DE_SAO_JANUAR";"                    42.000";"          -10.2898";"         -40.4341";20201203;1;"NE";20210118;"NE";0
"BASJ06_VENTOS_DE_SAO_JANUAR";"                    37.800";"          -10.4109";"         -40.4664";20201130;1;"NE";20210118;"NE";0
"BASJ11_VENTOS_DE_SAO_JANUAR";"                    42.000";"          -10.4409";"         -41.5723";20210106;1;"NE";20210118;"NE";0
"PISA02_VENTOS_DE_SANTA_ANGE";"                    31.500";"          -08.5442";"         -41.5751";20201112;1;"NE";20210118;"NE";0
"PISA03_VENTOS_DE_SANTA_ANGE";"                    31.500";"          -08.5764";"         -41.5778";20201112;1;"NE";20210118;"NE";0
"PISA04_VENTOS_DE_SANTA_ANGE";"                    31.500";"          -08.6002";"         -41.5908";20201112;1;"NE";20210118;"NE";0
"PISA05_VENTOS_DE_SANTA_ANGE";"                    31.500";"          -08.4625";"         -41.4451";20201229;1;"NE";20210118;"NE";0
"PISA06_VENTOS_DE_SANTA_ANGE";"                    31.500";"          -08.4891";"         -41.4516";20201230;1;"NE";20210118;"NE";0
"PISA07_VENTOS_DE_SANTA_ANGE";"                    25.200";"          -08.5306";"         -41.4805";20201230;1;"NE";20210118;"NE";0
"PISA08_VENTOS_DE_SANTA_ANGE";"                    31.500";"          -08.5608";"         -41.4984";20201231;1;"NE";20210118;"NE";0
"PISA09_VENTOS_DE_SANTA_ANGE";"                    44.100";"          -08.5952";"         -41.4795";20201231;1;"NE";20210118;"NE";0
"PISA10_VENTOS_DE_SANTA_ANGE";"                    40.950";"          -08.6329";"         -41.4971";20201231;1;"NE";20210118;"NE";0
"PISA11_VENTOS_DE_SANTA_ANGE";"                    44.100";"          -08.6671";"         -41.5098";20201231;1;"NE";20210118;"NE";0
"PISA14_VENTOS_DE_SANTA_ANGE";"                    42.600";"          -08.7088";"         -41.5181";20201231;1;"NE";20210118;"NE";0
"PIVSA1_VENTOS_DE_SANTA_ANGE";"                    31.500";"          -08.5198";"         -41.5584";20201112;1;"NE";20210118;"NE";0
"RNECEA_VILA_CEARA_I";"                            31.950";"          -05.1009";"         -37.0151";20201219;1;"NE";20210118;"NE";0
"RNEMA3_VILA_MARANHAO_III";"                       31.950";"          -05.1293";"         -37.0052";20200929;1;"NE";20210118;"NE";0
"RNESF1_SAO_FERNANDO_1";"                          76.230";"          -05.1769";"         -36.0113";20201003;1;"NE";20210118;"NE";0
"RNESF2_SAO_FERNANDO_2";"                          72.765";"          -05.1801";"         -36.0287";20201215;1;"NE";20210118;"NE";0
"RNESF3_SAO_FERNANDO_3";"                          24.255";"          -05.1529";"         -36.0422";20201225;1;"NE";20210118;"NE";0
"BAEJ22_VENTOS_DE_SAO_JANUAR";"                    50.400";"          -10.4736";"         -40.5239";20200731;1;"NE";20201014;"NE";0
"BASJ04_VENTOS_DE_SAO_JANUAR";"                    29.400";"          -10.3869";"         -40.4589";20200915;1;"NE";20201014;"NE";0
"BASJ13_VENTOS_DE_SAO_JANUAR";"                    42.000";"          -10.3447";"         -40.4378";20200917;1;"NE";20201014;"NE";0
"BASJ14_VENTOS_DE_SAO_JANUAR";"                    42.000";"          -10.3678";"         -40.4422";20200916;1;"NE";20201014;"NE";0
"RNEPI1_VILA_PIAUI_I";"                            37.800";"          -05.0971";"         -37.1047";20200717;1;"NE";20201014;"NE";0
"RNEPI2_VILA_PIAUI_II";"                           37.800";"          -05.0982";"         -37.0795";20200827;1;"NE";20201014;"NE";0
"BAEJ20_VENTOS_DE_SAO_JANUAR";"                    50.400";"          -10.4419";"         -40.4614";20200514;1;"NE";20200622;"NE";0
"BAEJ21_VENTOS_DE_SAO_JANUAR";"                    50.400";"          -10.4267";"         -40.5056";20200603;1;"NE";20200622;"NE";0
"CEJAI_JANDAIA_I";"                                24.000";"          -04.4129";"         -37.8761";20200530;1;"NE";20200622;"NE";0
"CEJAN_JANDAIA";"                                  27.000";"          -04.4096";"         -37.8171";20200530;1;"NE";20200622;"NE";0
"CENSF_NOSSA_SENHORA_DE_FÁT";"                     29.100";"          -04.4339";"         -37.8697";20200602;1;"NE";20200622;"NE";0
"CESCL_SÃO_CLEMENTE";"                             21.000";"          -04.4088";"         -37.8442";20200530;1;"NE";20200622;"NE";0
"CESJN_SÃO_JANUÁRIO";"                             21.000";"          -04.4914";"         -37.8025";20200602;1;"NE";20200622;"NE";0
"RNEPB1_VENTOS_DE_VILA_PARAI";"                    34.650";"          -05.1300";"         -36.9770";20200528;1;"NE";20200622;"NE";0
"RNEPI3_VILA_PIAUI_III";"                          42.000";"          -05.1025";"         -37.0636";20200519;1;"NE";20200622;"NE";0
"RNEVS1_VILA_SERGIPE_I";"                          37.800";"          -05.1482";"         -37.0622";20200527;1;"NE";20200622;"NE";0
"RNEVS2_VILA_SERGIPE_II";"                         37.800";"          -05.1601";"         -37.0639";20200530;1;"NE";20200622;"NE";0
"RNEVS3_VILA_SERGIPE_III";"                        16.800";"          -05.1765";"         -37.0810";20200609;1;"NE";20200622;"NE";0
"BAEARA_ARAPAPA";"                 04.000";"     -14.4319";"    -42.6919";20191121;1;"NE";20200504;"NE";0
"RNUE15_UNIÃO_DOS_VENTOS_15";"     31.500";"     -05.2942";"    -35.7466";20191217;1;"NE";20200504;"NE";0
"RNUE16_UNIÃO_DOS_VENTOS_16";"     28.875";"     -05.2637";"    -35.7638";20191219;1;"NE";20200504;"NE";0
"RNEPB2_VENTOS_DE_VILA_PARAÍ";"    34.650";"     -05.1055";"    -36.9771";20200418;1;"NE";20200427;"NE";0
"RNERN2_VILA_RIO_GRANDE_DO_N";"    37.800";"     -05.1410";"    -37.0401";20200418;1;"NE";20200427;"NE";0
"BAECAR_CARCARÁ";"                 10.000";"     -14.2836";"    -42.5933";20200214;1;"NE";20200422;"NE";0
"BAECO3_CORRUPIÃO_3";"             10.000";"     -14.2702";"    -42.5755";20200213;1;"NE";20200422;"NE";0
"BAECT3_CAITITU_3";"               10.000";"     -14.3202";"    -42.6103";20200129;1;"NE";20200422;"NE";0
"BAETE2_TEIÚ_2";"                  08.000";"     -14.4452";"    -42.6917";20191120;1;"NE";20200422;"NE";0
"RNECE1_VENTOS_DE_VILA_CEARÁ";"    31.185";"     -05.1271";"    -37.0368";20200229;1;"NE";20200422;"NE";0
"RNECE2_VENTOS_DE_VILA_CEARÁ";"    31.185";"     -05.1057";"    -37.0368";20200208;1;"NE";20200422;"NE";0
"RNERN1_VILA_RIO_GRANDE_DO_N";"    25.200";"     -05.1569";"    -37.0209";20200325;1;"NE";20200422;"NE";0
"BAEAN2_ANGICAL_2";"               10.000";"     -14.4190";"    -42.6419";20190917;1;"NE";20200108;"NE";0
"BAECAU_ACAUÃ";"                   06.000";"     -14.4128";"    -42.6599";20191113;1;"NE";20200108;"NE";0
"BAECQ2_COQUEIRINHO_2";"           16.000";"     -14.5031";"    -42.6514";20190919;1;"NE";20200108;"NE";0
"BAECT2_CAITITU_2";"               10.000";"     -14.3318";"    -42.6128";20200128;1;"NE";20200108;"NE";0
"BAEDF8_ZEUS_II";"                 29.400";"     -09.9699";"    -40.8816";20190830;1;"NE";20200108;"NE";0
"BAEPPG_PAPAGAIO";"                10.000";"     -14.4815";"    -42.6409";20191004;1;"NE";20200108;"NE";0
"BAETM2_TAMANDUÁ_MIRIM_2";"        16.000";"     -14.4688";"    -42.6712";20191114;1;"NE";20200108;"NE";0
"MAED72_DELTA_7_II";"              35.100";"     -02.6981";"    -42.5892";20191015;1;"NE";20200108;"N";0
"MAED7I_DELTA_7_I";"               27.000";"     -02.6809";"    -42.6001";20191016;1;"NE";20200108;"N";0
"MAED8I_DELTA_8_I";"               35.100";"     -02.7017";"    -42.5704";20191101;1;"NE";20200108;"N";0
"RNEVA2_VILA_ACRE_II";"            31.185";"     -05.0447";"    -37.0245";20191225;1;"NE";20200108;"NE";0
"BAELA3_LARANJEIRAS_III";"         25.000";"     -11.0354";"    -42.6321";20190424;1;"NE";20190606;"NE";0
"BAELA9_LARANJEIRAS_IX";"          25.000";"     -11.0812";"    -42.6180";20190424;1;"NE";20190606;"NE";0
"BAEURA_UMBURANAS_1";"             25.000";"     -10.6813";"    -41.5299";20190424;1;"NE";20190606;"NE";0
"BAEURB_UMBURANAS_2";"             25.000";"     -10.6638";"    -41.5070";20190405;1;"NE";20190606;"NE";0
"BAEURC_UMBURANAS_3";"             20.000";"     -10.6618";"    -41.5209";20190409;1;"NE";20190606;"NE";0
"BAEURE_UMBURANAS_5";"             17.500";"     -10.6271";"    -41.5011";20190330;1;"NE";20190606;"NE";0
"BAEURF_UMBURANAS_6";"             20.000";"     -10.6624";"    -41.5358";20190321;1;"NE";20190606;"NE";0
"BAEURI_UMBURANAS_9";"             17.500";"     -10.7191";"    -41.6030";20190313;1;"NE";20190606;"NE";0
"BAEURJ_UMBURANAS_10";"            20.000";"     -10.7098";"    -41.5869";20190319;1;"NE";20190606;"NE";0
"BAEURO_UMBURANAS_15";"            20.000";"     -10.6178";"    -41.5308";20190405;1;"NE";20190606;"NE";0
"BAEURR_UMBURANAS_18";"            07.500";"     -10.5969";"    -41.5336";20190315;1;"NE";20190606;"NE";0
"BAEURW_UMBURANAS_23";"            15.000";"     -10.6373";"    -41.6102";20190313;1;"NE";20190606;"NE";0
"RNESB3_SÃO_BENTO_DO_NORTE_I";"    23.100";"     -05.0743";"    -36.0307";20190408;1;"NE";20190606;"NE";0
"BAEURY_UMBURANAS_25";"            17.500";"     -10.6523";"    -41.5799";20190301;1;"NE";20190312;"NE";0
"BAEUR8_UMBURANAS_8";"             25.000";"     -10.6045";"    -41.5000";20190206;1;"NE";20190312;"NE";0
"BAEURK_UMBURANAS_11";"            15.000";"     -10.7061";"    -41.5705";20190221;1;"NE";20190312;"NE";0
"BAEURM_UMBURANAS_13";"            20.000";"     -10.6663";"    -41.5700";20190308;1;"NE";20190312;"NE";0
"BAEURP_UMBURANAS_16";"            25.000";"     -10.5938";"    -41.5138";20190206;1;"NE";20190312;"NE";0
"BAEURQ_UMBURANAS_17";"            22.500";"     -10.7118";"    -41.6098";20190206;1;"NE";20190312;"NE";0
"BAEURS_UMBURANAS_19";"            25.000";"     -10.6846";"    -41.6105";20190222;1;"NE";20190312;"NE";0
"MAEDS2_DELTA_6_II";"              24.300";"     -02.6576";"    -42.6127";20190125;1;"NE";20190312;"N";0
"RNESB1_SÃO_BENTO_DO_NORTE_I";"    23.100";"     -05.1274";"    -35.9326";20190129;1;"NE";20190312;"NE";0
"RNESB2_SÃO_BENTO_DO_NORTE_I";"    23.100";"     -05.1466";"    -35.9362";20190129;1;"NE";20190312;"NE";0
"RNESM1_SÃO_MIGUEL_I";"            21.000";"     -05.1540";"    -35.9853";20190214;1;"NE";20190312;"NE";0
"RNESM2_SÃO_MIGUEL_II";"           21.000";"     -05.1566";"    -35.9982";20190202;1;"NE";20190312;"NE";0
"RNESM3_SÃO_MIGUEL_III";"          21.000";"     -05.1560";"    -35.9994";20190214;1;"NE";20190312;"NE";0
"BAEURU_UMBURANAS_21";"            22.500";"     -10.6617";"    -41.6040";20190104;1;"NE";20190115;"NE";0
"CEEGOB_GOIABEIRA";"               23.100";"     -04.5921";"    -37.7139";20181222;1;"NE";20190115;"NE";0
"CEEPTM_PITOMBEIRA";"              27.300";"     -04.6006";"    -37.6489";20181222;1;"NE";20190115;"NE";0
"CEESCT_SANTA_CATARINA";"          18.900";"     -04.5945";"    -37.6820";20181222;1;"NE";20190115;"NE";0
"CEEUBA_UBATUBA";"                 12.600";"     -04.6566";"    -37.6123";20181222;1;"NE";20190115;"NE";0
"CEEVHZ_VENTOS_DE_HORIZONTE";"     16.800";"     -04.6228";"    -37.6904";20181222;1;"NE";20190115;"NE";0
"MAEDS1_DELTA_6_I";"               29.700";"     -02.6889";"    -42.5676";20190110;1;"NE";20190115;"N";0
"MAEDS3_DELTA_5_II";"              27.000";"     -02.6723";"    -42.6037";20181228;1;"NE";20190115;"N";0
"MAEDT9_DELTA_5_I";"               27.000";"     -02.6962";"    -42.5477";20181228;1;"NE";20190115;"N";0
"PIELB4_AURA_LAGOA_DO_BARRO_";"    27.000";"     -08.5934";"    -41.5420";20181228;1;"NE";20190115;"NE";0
"RNEBE1_BOA_ESPERANÇA_I";"         30.800";"     -05.5294";"    -35.9725";20190105;1;"NE";20190115;"NE";0
"RNECUT_DREEN_CUTIA";"             23.100";"     -05.1034";"    -35.9031";20181222;1;"NE";20190115;"NE";0
"RNEENE_ESPERANÇA_DO_NORDEST";"    27.300";"     -05.0828";"    -35.9552";20181228;1;"NE";20190115;"NE";0
"RNEGUA_DREEN_GUAJIRU";"           21.000";"     -05.0924";"    -35.9073";20181228;1;"NE";20190115;"NE";0
"RNEJAN_GE_JANGADA";"              27.300";"     -05.0575";"    -36.0146";20181229;1;"NE";20190115;"NE";0
"RNEMHE_GE_MARIA_HELENA";"         27.300";"     -05.0681";"    -36.0145";20181228;1;"NE";20190115;"NE";0
"RNEPOT_POTIGUAR";"                27.300";"     -05.0619";"    -35.9048";20181228;1;"NE";20190115;"NE";0
"RNEPVN_PARAÍSO_DOS_VENTOS_D";"    27.300";"     -05.0848";"    -35.9444";20190105;1;"NE";20190115;"NE";0
"BAEB02_SERRA_DA_BABILÔNIA_I";"    28.200";"     -11.0955";"    -41.3057";20181212;1;"NE";20181226;"NE";0
"BAEB06_SERRA_DA_BABILÔNIA_V";"    25.850";"     -11.0490";"    -41.3252";20181212;1;"NE";20181226;"NE";0
"BAEB07_SERRA_DA_BABILÔNIA_V";"    28.200";"     -11.0566";"    -41.3155";20181212;1;"NE";20181226;"NE";0
"BAEB08_SERRA_DA_BABILÔNIA_V";"    28.200";"     -11.0837";"    -41.3010";20181212;1;"NE";20181226;"NE";0
"BAEB10_SERRA_DA_BABILÔNIA_X";"    28.200";"     -11.0681";"    -41.3188";20181212;1;"NE";20181226;"NE";0
"BAEB11_SERRA_DA_BABILÔNIA_X";"    28.200";"     -11.0769";"    -41.3216";20181212;1;"NE";20181226;"NE";0
"BAEB12_SERRA_DA_BABILÔNIA_X";"    28.200";"     -11.0989";"    -41.3158";20181212;1;"NE";20181226;"NE";0
"BAEB9_SERRA_DA_BABILÔNIA_I";"     28.200";"     -11.0902";"    -41.3154";20181212;1;"NE";20181226;"NE";0
"BAECLB_CAMPO_LARGO_II";"          29.700";"     -10.5110";"    -41.4545";20181221;1;"NE";20181226;"NE";0
"PIELB2_AURA_LAGOA_DO_BARRO_";"    27.000";"     -08.6538";"    -41.5654";20181213;1;"NE";20181226;"NE";0
"PIELB3_AURA_LAGOA_DO_BARRO_";"    27.000";"     -08.6137";"    -41.5514";20181221;1;"NE";20181226;"NE";0
"PIELB6_AURA_LAGOA_DO_BARRO_";"    27.000";"     -08.6330";"    -41.5608";20181218;1;"NE";20181226;"NE";0
"BAECLE_CAMPO_LARGO_V";"           29.700";"     -10.4230";"    -41.4285";20181031;1;"NE";20181206;"NE";0
"BAECLF_CAMPO_LARGO_VI";"          29.700";"     -10.4211";"    -41.3957";20181102;1;"NE";20181206;"NE";0
"BAECLO_CAMPO_LARGO_XV";"          29.700";"     -10.5089";"    -41.4528";20181123;1;"NE";20181206;"NE";0
"BAECLR_CAMPO_LARGO_XVIII";"       29.700";"     -10.4448";"    -41.4975";20181031;1;"NE";20181206;"NE";0
"BAECLU_CAMPO_LARGO_XXI";"         29.700";"     -10.4496";"    -41.4481";20181006;1;"NE";20181206;"NE";0
"BAESAC_VENTOS_DE_SANTA_APAR";"    27.300";"     -10.9130";"    -41.2214";20181124;1;"NE";20181206;"NE";0
"BAESAU_VENTOS_DE_SANTA_AURO";"    27.300";"     -10.9761";"    -41.2199";20181124;1;"NE";20181206;"NE";0
"BAESBE_VENTOS_DA_SANTA_BEAT";"    27.300";"     -10.9397";"    -41.2289";20181124;1;"NE";20181206;"NE";0
"BAESEM_VENTOS_DE_SANTA_EMÍL";"    27.300";"     -11.0064";"    -41.2271";20181114;1;"NE";20181206;"NE";0
"BAESGA_VENTOS_DO_SÃO_GABRIE";"    27.300";"     -10.9582";"    -41.2334";20181124;1;"NE";20181206;"NE";0
"PIELB1_AURA_LAGOA_DO_BARRO_";"    27.000";"     -08.6983";"    -41.6357";20181027;1;"NE";20181206;"NE";0
"PIELB5_AURA_LAGOA_DO_BARRO_";"    24.000";"     -08.5934";"    -41.5420";20181102;1;"NE";20181206;"NE";0
"PIELB7_AURA_LAGOA_DO_BARRO_";"    27.000";"     -08.6756";"    -41.6345";20181127;1;"NE";20181206;"NE";0
"PIEQN3_AURA_QUEIMADA_NOVA_0";"    09.000";"     -08.6674";"    -41.6308";20181201;1;"NE";20181206;"NE";0
"BAEB01_VENTOS_DA_BAHIA_I";"       28.600";"     -11.9851";"     -41.5280";20180907;1;"NE";20181008;"NE";0
"BAEB03_VENTOS_DA_BAHIA_III";"     30.800";"     -11.9747";"     -41.5221";20180912;1;"NE";20181008;"NE";0
"BAEB09_VENTOS_DA_BAHIA_IX";"      28.600";"     -11.9851";"     -41.4924";20180912;1;"NE";20181008;"NE";0
"BAEB18_VENTOS_DA_BAHIA_XVII";"    28.600";"     -12.0155";"     -41.4954";20180912;1;"NE";20181008;"NE";0
"BAECLA_CAMPO_LARGO_I";"           29.700";"     -10.4654";"     -41.4935";20180921;1;"NE";20181008;"NE";0
"BAECLC_CAMPO_LARGO_III";"         29.700";"     -10.5029";"     -41.5401";20180822;1;"NE";20181008;"NE";0
"BAECLD_CAMPO_LARGO_IV";"          29.700";"     -10.4898";"     -41.5115";20180822;1;"NE";20181008;"NE";0
"BAECLG_CAMPO_LARGO_VII";"         29.700";"     -10.5229";"     -41.4936";20180704;1;"NE";20181008;"NE";0
"BAECLP_CAMPO_LARGO_XVI";"         29.700";"     -10.4408";"     -41.4676";20180928;1;"NE";20181008;"NE";0
"BAEA03_ASSURUÁ_III";"             12.500";"     -11.1677";"     -42.6849";20180421;1;"NE";20180703;"NE";0
"BAEBVT_BOA_VISTA_DA_LAGOINH";"    30.000";"     -11.7614";"     -41.3893";20180629;1;"NE";20180703;"NE";0
"BAESMR_VENTOS_DO_SÃO_MÁRIO";"     30.000";"     -11.5874";"     -41.2285";20180629;1;"NE";20180703;"NE";0
"BAESPL_VENTOS_DO_SÃO_PAULO";"     28.000";"     -11.5787";"     -41.3034";20180629;1;"NE";20180703;"NE";0
"BAESTA_VENTOS_DO_SANTO_ABRA";"    28.000";"     -11.6249";"     -41.3521";20180629;1;"NE";20180703;"NE";0
"BAESTD_VENTOS_DA_SANTA_DULC";"    28.000";"     -11.5985";"     -41.3394";20180629;1;"NE";20180703;"NE";0
"BAESTE_VENTOS_DA_SANTA_ESPE";"    28.000";"     -11.6075";"     -41.3157";20180629;1;"NE";20180703;"NE";0
"CEEBC2_BONS_VENTOS_CACIMBAS";"    23.100";"     -03.8884";"     -41.0401";20180616;1;"NE";20180703;"NE";0
"CEEBC3_BONS_VENTOS_CACIMBAS";"    14.700";"     -03.8672";"     -41.0202";20180510;1;"NE";20180703;"NE";0
"CEEBC4_BONS_VENTOS_CACIMBAS";"    10.500";"     -03.9321";"     -41.0267";20180518;1;"NE";20180703;"NE";0
"CEEBC5_BONS_VENTOS_CACIMBAS";"    21.000";"     -03.9239";"     -41.0282";20180518;1;"NE";20180703;"NE";0
"CEEBC7_BONS_VENTOS_CACIMBAS";"    16.800";"     -03.8662";"     -41.0382";20180616;1;"NE";20180703;"NE";0
"CEECVA_CATAVENTOS_ACARAÚ_I";"     28.000";"     -02.8430";"     -40.0631";20180529;1;"NE";20180703;"NE";0
"RNECVD_CABEÇO_VERMELHO_II";"      16.800";"     -05.4948";"     -35.9877";20180522;1;"NE";20180703;"NE";0
"RNECVE_CABEÇO_VERMELHO";"         28.600";"     -05.4928";"     -36.0037";20180522;1;"NE";20180703;"NE";0
"BAUEEP_ESPERANÇA";"               28.000";"     -11.8616";"     -41.4161";20171221;1;"NE";20171221;"NE";0
"BAECA3_CAPOEIRAS_III";"           27.500";"     -11.1761";"     -42.7386";20180412;1;"NE";20180413;"NE";0
"BAECP1_CURRAL_DE_PEDRAS_I";"      20.000";"     -11.1339";"     -42.6543";20180412;1;"NE";20180412;"NE";0
"BAECP2_CURRAL_DE_PEDRAS_II";"     27.500";"     -11.2118";"     -42.7012";20180413;1;"NE";20180413;"NE";0
"BAEDI2_DIAMANTE_II";"             17.500";"     -11.1056";"     -42.6731";20180413;1;"NE";20180413;"NE";0
"BAEDI3_DIAMANTE_III";"            17.500";"     -11.0904";"     -42.6830";20180413;1;"NE";20180413;"NE";0
"BAELA1_LARANJEIRAS_I";"           27.500";"     -11.1228";"     -42.6841";20180413;1;"NE";20180413;"NE";0
"BAELA2_LARANJEIRAS_II";"          30.000";"     -11.1311";"     -42.6968";20180413;1;"NE";20180413;"NE";0
"BAELA5_LARANJEIRAS_V";"           25.000";"     -11.1145";"     -42.6711";20180413;1;"NE";20180413;"NE";0
"RNEJER_JERICO";"                  32.900";"     -05.3689";"     -36.0927";20171228;1;"NE";20171228;"NE";0
"RNEUBZ_UMBUZEIROS";"              32.900";"     -05.4115";"     -36.0834";20180330;1;"NE";20180330;"NE";0
"RNEARO_AROEIRA";"                 32.900";"     -05.3387";"     -36.1129";20171228;1;"NE";20171228;"NE";0
"BAEA04_ASSURUÁ_IV";"              30.000";"     -11.0475";"     -42.6876";20180104;1;"NE";20180104;"NE";0
"RNEAV1_AVENTURA_I";"              28.200";"     -05.3801";"     -35.8068";20180320;1;"NE";20180328;"NE";0
"PEESV5_SERRA_DAS_VACAS_V";"       25.300";"     -08.9154";"     -36.7757";20171201;1;"NE";20171201;"NE";0
"PEESV6_SERRA_DAS_VACAS_VII";"     25.300";"     -08.9209";"     -36.7822";20171201;1;"NE";20171201;"NE";0
"RNUE12_UNIÃO_DOS_VENTOS_12";"     25.200";"     -05.1044";"     -35.8533";20180210;1;"NE";20180227;"NE";0
"RNUE13_UNIÃO_DOS_VENTOS_13";"     18.900";"     -05.0837";"     -35.8623";20180127;1;"NE";20180227;"NE";0
"RNUE14_UNIÃO_DOS_VENTOS_14";"     21.000";"     -05.1053";"     -35.8720";20180126;1;"NE";20180227;"NE";0
"BAECND_CASA_NOVA_II";"            32.900";"     -09.2706";"     -41.0501";20171209;1;"NE";20171209;"NE";0
"BAECNT_CASA_NOVA_III";"           28.200";"     -09.3148";"     -41.1175";20180228;1;"NE";20180228;"NE";0
"BAUESJ_SÃO_JUDAS";"               29.900";"     -11.6643";"     -41.3620";20171201;1;"NE";20171201;"NE";0
"BAEDF3_DELFINA_III";"             28.000";"     -10.0044";"     -40.9342";20171102;1;"NE";20171102;"NE";0
"BAUECR_CRISTAL";"                 29.900";"     -11.7965";"     -41.3934";20171110;1;"NE";20171113;"NE";0
"BAUEMN_MANIÇOBA";"                30.000";"     -11.8934";"     -41.4583";20171206;1;"NE";20171206;"NE";0
"BAUEPR_PRIMAVERA";"               29.900";"     -11.7334";"     -41.3730";20171110;1;"NE";20171113;"NE";0
"CEEGRR_GARROTE";"                 23.100";"     -04.7350";"      -37.3247";20171201;1;"NE";20171201;"NE";0
"CEESI3_SANTO_INÁCIO_III";"        29.400";"     -04.7654";"      -37.2920";20171205;1;"NE";20171205;"NE";0
"CEESI4_SANTO_INÁCIO_IV";"         23.100";"     -04.7458";"      -37.3090";20171205;1;"NE";20171205;"NE";0
"CEESRM_SÃO_RAIMUNDO";"            23.100";"     -04.7789";"      -37.2932";20171201;1;"NE";20171201;"NE";0
"MAEDT8_DELTA_3_VIII";"            27.600";"     -02.6672";"      -42.6427";20171107;1;"NE";20171107;"N";0
"PIEV09_VENTOS_DE_SÃO_VICENT";"    29.400";"     -08.0173";"      -40.6585";20171206;1;"NE";20171206;"NE";0
"PIEV10_VENTOS_DE_SÃO_VICENT";"    29.400";"     -08.0065";"      -40.6378";20171117;1;"NE";20171117;"NE";0
"PIEV11_VENTOS_DE_SÃO_VICENT";"    29.400";"     -07.9957";"      -40.6349";20171109;1;"NE";20171110;"NE";0
"RNEPRA_PEDRA_RAJADA";"            20.000";"     -05.9142";"      -36.3092";20171207;1;"NE";20171207;"NE";0
"RNEPRD_PEDRA_RAJADA_II";"         20.000";"     -05.8876";"      -36.2893";20171207;1;"NE";20171207;"NE";0
"BAEDF1_DELFINA_I";"               28.000";"     -10.0575";"     -40.9787";20171031;1;"NE";20171031;"NE";0
"BAEDF2_DELFINA_II";"              28.000";"     -10.0369";"     -40.9586";20171102;1;"NE";20171102;"NE";0
"BAEDF4_DELFINA_IV";"              08.000";"     -10.0657";"     -40.9809";20171031;1;"NE";20171031;"NE";0
"BAEDF5_DELFINA_V";"               28.000";"     -10.0229";"     -40.9284";20171031;1;"NE";20171031;"NE";0
"BAEDF6_DELFINA_VI";"              30.000";"     -10.0286";"     -40.9526";20171031;1;"NE";20171031;"NE";0
"BAEDF7_DELFINA_VII";"             30.000";"     -09.9860";"     -40.9111";20171031;1;"NE";20171031;"NE";0
"PIEV08_VENTOS_DE_SÃO_VICENT";"    29.400";"     -08.0121";"     -40.6317";20171006;1;"NE";20171006;"NE";0
"MAEDT1_DELTA_3_I";"               27.600";"     -02.6716";"     -42.6205";20170901;1;"NE";20170901;"N";0
"MAEDT2_DELTA_3_II";"              27.600";"     -02.6278";"     -42.6643";20170720;1;"NE";20170720;"N";0
"MAEDT3_DELTA_3_III";"             27.600";"     -02.6609";"     -42.6328";20170901;1;"NE";20170901;"N";0
"MAEDT4_DELTA_3_IV";"              27.600";"     -02.6577";"     -42.6141";20170726;1;"NE";20170726;"N";0
"MAEDT5_DELTA_3_V";"               27.600";"     -02.6400";"     -42.6373";20170720;1;"NE";20170720;"N";0
"MAEDT6_DELTA_3_VI";"              27.600";"     -02.6298";"     -42.6480";20170713;1;"NE";20170713;"N";0
"MAEDT7_DELTA_3_VII";"             27.600";"     -02.6184";"     -42.6580";20170707;1;"NE";20170707;"N";0
"PIEES4_VENTOS_DE_SANTO_ESTE";"    29.900";"     -07.7266";"     -40.5941";20171003;1;"NE";20171003;"NE";0
"BAECR1_CRISTALANDIA_I";"          30.000";"     -13.9312";"     -41.5609";20170901;1;"NE";20170901;"NE";0
"BAECR2_CRISTALANDIA_II";"         30.000";"     -13.9701";"     -41.5502";20170901;1;"NE";20170901;"NE";0
"BAECR3_CRISTALANDIA__III";"       30.000";"     -14.0095";"     -41.5333";20170901;1;"NE";20170901;"NE";0
"PIESAD_VENTOS_DE_SANTO_ADRI";"    29.700";"     -07.3292";"     -40.5812";20170718;1;"NE";20170818;"NE";0
"PIEV12_VENTOS_DE_SÃO_VICENT";"    29.400";"     -08.0214";"     -40.6178";20170829;1;"NE";20170829;"NE";0
"PIEV13_VENTOS_DE_SÃO_VICENT";"    29.400";"     -08.0031";"     -40.6115";20170919;1;"NE";20170919;"NE";0
"PIEVI1_VENTOS_DE_SÃO_VIRGÍL";"    29.900";"     -07.6882";"     -40.6883";20170830;1;"NE";20170830;"NE";0
"RNEVAI_VILA_ACRE_I";"             27.300";"     -05.0636";"     -37.0291";20170623;1;"NE";20170623;"NE";0
"RNESJO_SÃO_JOÃO";"                27.000";"     -05.1287";"     -35.6538";20170620;1;"NE";20170620;"NE";0
"RNESCR_SANTO_CRISTO";"            27.000";"     -05.1355";"     -35.6207";20170617;1;"NE";20170617;"NE";0
"RNERED_REDUTO";"                  27.000";"     -05.1282";"     -35.6887";20170617;1;"NE";20170617;"NE";0
"RNECNB_CARNAÚBAS";"               27.000";"     -05.1520";"     -35.6629";20170617;1;"NE";20170617;"NE";0
"PIEVI3_VENTOS_DE_SÃO_VIRGÍL";"    19.800";"     -07.7835";"     -40.6575";20170929;1;"NE";20170929;"NE";0
