USI_ID;ID_AGRUPAMENTO;ID_PONTO_CONEXAO;ID_SUBSISTEMA;ID_EMPREENDIMENTO;ID_AGENTE;ID_MODALIDADE;NOME;TP_USINA;TAG_PI;CEG_ANEEL;COD_CCEE;LATITUDE;LONGITUDE;POT_INSTALADA;FLAG_PROGRAMADA;DT_ENTRADA_OPER;DT_DESATIVACAO;VLR_GF_ENERGIA;VLR_GF_POTENCIA;FLAG_MERCADO;UF;NOME_SIMPLES;ID_QUADRICULA;COD_PI;DT_INCLUSAO;FLAG_HISTORICO;FLAG_SIMULADA;ID_CONJUNTO_PDES_OLD;ID_CONJUNTO_PDP;DT_ENTRADA_TESTE;LATITUDE_;LONGITUDE_;LOCALIZACAO;DT_ENTRADA_SIMUL;ID_SUBSISTEMA_SIMUL;FLAG_SUSPENSA;FLAG_LEILAO;ID_CONJUNTO_BDT;ID_PONTO_CONEXAO_BDT;ID_CONJUNTO_PDES
BAUENH;178;4;NE;164;7;14;Novo Horizonte;UEE;BAUENH_GE_TOT_MW.v;EOL.CV.BA.030305-4.01;20013;-12.31;-42.35;30060.00;1;06/07/2012;NULL;10.90;NULL;;BA;NOVO HORIZONTE;135;BAUENH;NULL;S;1;NULL;34;NULL;-123,124;-423,511;I;06/07/2012;NE;N;S;2;2;CJT-85
BAUEPB;131;24;NE;168;52;14;Pedra Branca;UEE;BAUEPB_GE_TOT_MW.v;EOL.CV.BA.030443-3.01;72467;-9.87;-41.10;30000.00;1;02/03/2013;NULL;12.20;NULL;;BA;PEDRA BRANCA;101;BAUEPB;NULL;S;1;50-----;84;NULL;-98,746;-410,957;I;02/03/2013;NE;N;S;29;13;CJT-50
BAUEPD;311;12;NE;177;38;14;Pindaí;UEE;BAUEPD_GE_TOT_MW.v;EOL.CV.BA.030324-0.01;20032;-14.20;-42.66;24000.00;1;04/07/2014;NULL;11.00;NULL;;BA;PINDAI;148;BAUEPD;NULL;S;1;16-----;326;NULL;-142,021;-426,589;I;04/07/2014;NE;N;S;188;6;CJT-16
BAUEPI;43;11;NE;176;130;14;Pilões;UEE;BAUEPI_GE_TOT_MW.v;EOL.CV.BA.030776-9.01;76889;-14.03;-42.62;30240.00;1;04/03/2015;NULL;15.50;NULL;;BA;PILOES;146;BAUEPI;NULL;S;1;10-----;65;NULL;-140,292;-426,161;I;04/03/2015;NE;N;S;6;5;CJT-10
BAUEPL;131;24;NE;223;53;14;São Pedro do Lago;UEE;BAUEPL_GE_TOT_MW.v;EOL.CV.BA.030456-5.01;72464;-9.89;-41.10;30000.00;1;02/03/2013;NULL;13.50;NULL;;BA;SAO PEDRO DO LAGO;101;BAUEPL;NULL;S;1;50-----;84;NULL;-98,863;-411,033;I;02/03/2013;NE;N;S;29;13;CJT-50
BAUEPO;194;21;NE;175;101;14;Pelourinho;UEE;BAUEPO_GE_TOT_MW.v;EOL.CV.BA.030793-9.01;76884;-14.53;-42.59;21840.00;1;01/01/2016;NULL;11.80;NULL;;BA;PELOURINHO;151;BAUEPO;NULL;S;1;73-----;64;NULL;-145,292;-425,867;I;01/01/2016;NE;N;S;28;12;CJT-73
BAUEPR;148;32;NE;NULL;334;14;Primavera;UEE;BAUEPR_GE_TOT_MW.v;EOL.CV.BA.030726-2.01;NULL;-11.73;-41.37;29900.00;1;10/11/2017;NULL;16.40;NULL;NULL;BA;PRIMAVERA;130;BAUEPR;19/04/2017;N;1;NULL;73;NULL;-117,334;-413,730;I;10/11/2017;NE;N;S;22;10;CJT-102
BAUEPS;311;12;NE;182;40;14;Porto Seguro;UEE;BAUEPS_GE_TOT_MW.v;EOL.CV.BA.030323-2.01;20019;-13.86;-42.67;6400.00;1;04/07/2014;NULL;2.70;NULL;;BA;PORTO SEGURO;142;BAUEPS;NULL;S;1;18-----;326;NULL;-138,629;-426,727;I;04/07/2014;NE;N;S;188;6;CJT-18
BAUEPT;311;12;NE;179;39;14;Planaltina;UEE;BAUEPT_GE_TOT_MW.v;EOL.CV.BA.030322-4.01;20023;-13.99;-42.64;27200.00;1;04/07/2014;NULL;12.20;NULL;;BA;PLANALTINA;146;BAUEPT;NULL;S;1;13-----;326;NULL;-139,879;-426,389;I;04/07/2014;NE;N;S;188;6;CJT-13
BAUEPV;311;12;NE;165;37;14;Pajeú do Vento;UEE;BAUEPV_GE_TOT_MW.v;EOL.CV.BA.030319-4.01;20024;-14.01;-42.63;25600.00;1;04/07/2014;NULL;11.80;NULL;;BA;PAJEU DO VENTO;146;BAUEPV;NULL;S;1;13-----;326;NULL;-140,148;-426,339;I;04/07/2014;NE;N;S;188;6;CJT-13
BAUERV;311;12;NE;203;41;14;Rio Verde;UEE;BAUERV_GE_TOT_MW.v;EOL.CV.BA.030341-0.01;20029;-14.16;-42.60;30400.00;1;04/07/2014;NULL;16.60;NULL;;BA;RIO VERDE;148;BAUERV;NULL;S;1;15-----;326;NULL;-141,640;-426,006;I;04/07/2014;NE;N;S;188;6;CJT-15
BAUESE;90;11;NE;225;134;14;Seraíma;UEE;BAUESE_GE_TOT_MW.v;EOL.CV.BA.030546-4.01;75559;-14.15;-42.71;30240.00;1;11/10/2014;NULL;17.50;NULL;;BA;SERAIMA;148;BAUESE;NULL;S;1;19-----;66;NULL;-141,473;-427,119;I;11/10/2014;NE;N;S;7;5;CJT-19
BAUESG;131;24;NE;235;51;14;Sete Gameleiras;UEE;BAUESG_GE_TOT_MW.v;EOL.CV.BA.030455-7.01;72462;-9.86;-41.10;30000.00;1;26/03/2013;NULL;12.60;NULL;;BA;SETE GAMELEIRAS;101;BAUESG;NULL;S;1;50-----;84;NULL;-98,637;-411,041;I;26/03/2013;NE;N;S;29;13;CJT-50
BAUESJ;148;32;NE;NULL;321;14;São Judas;UEE;BAUESJ_GE_TOT_MW.v;EOL.CV.BA.030725-4.01;NULL;-11.66;-41.36;29900.00;1;01/12/2017;NULL;15.60;NULL;NULL;BA;SAO JUDAS;129;BAESJU;05/04/2017;N;1;NULL;73;NULL;-116,643;-413,620;I;01/12/2017;NE;N;S;22;10;CJT-102
BAUESP;181;21;NE;233;99;14;Serra do Espinhaço;UEE;BAUESP_GE_TOT_MW.v;EOL.CV.BA.030802-1.01;76896;-14.50;-42.58;18480.00;1;01/01/2016;NULL;8.90;NULL;;BA;SERRA DO ESPINHACO;151;BAUESP;NULL;S;1;58-----;59;NULL;-144,957;-425,829;I;01/01/2016;NE;N;S;27;12;CJT-58
BAUESR;178;4;NE;224;8;14;Seabra;UEE;BAUESR_GE_TOT_MW.v;EOL.CV.BA.030306-2.01;20012;-12.27;-42.37;30060.00;1;06/07/2012;NULL;11.30;NULL;;BA;SEABRA;135;BAUESR;NULL;S;1;NULL;34;NULL;-122,742;-423,662;I;06/07/2012;NE;N;S;2;2;CJT-85
BAUESS;311;12;NE;234;42;14;Serra do Salto;UEE;BAUESS_GE_TOT_MW.v;EOL.CV.BA.030314-3.01;20028;-14.16;-42.64;19200.00;1;04/07/2014;NULL;7.40;NULL;;BA;SERRA DO SALTO;148;BAUESS;NULL;S;1;17-----;326;NULL;-141,555;-426,382;I;04/07/2014;NE;N;S;188;6;CJT-17
BAUET1;20;11;NE;40;125;14;Caetité 1;UEE;BAUET1_GE_TOT_MW.v;EOL.CV.BA.030976-1.01;78724;-14.16;-42.48;30000.00;1;03/10/2014;NULL;NULL;NULL;;BA;CAETITE 1;147;BAUET1;NULL;S;1;11-----;57;NULL;-141,632;-424,845;I;03/10/2014;NE;N;N;8;5;CJT-11
BAUET2;20;11;NE;41;102;14;Caetité 2;UEE;BAUET2_GE_TOT_MW.v;EOL.CV.BA.030437-9.01;72457;-14.19;-42.50;30000.00;1;08/10/2014;NULL;11.20;NULL;;BA;CAETITE 2;147;BAUET2;NULL;S;1;11-----;57;NULL;-141,850;-425,030;I;08/10/2014;NE;N;S;8;5;CJT-11
BAUET3;20;11;NE;42;103;14;Caetité 3;UEE;BAUET3_GE_TOT_MW.v;EOL.CV.BA.030448-4.01;72459;-14.22;-42.51;30000.00;1;08/10/2014;NULL;11.20;NULL;;BA;CAETITE 3;147;BAUET3;NULL;S;1;11-----;57;NULL;-142,194;-425,070;I;08/10/2014;NE;N;S;8;5;CJT-11
BAUETQ;43;11;NE;243;135;14;Tanque;UEE;BAUETQ_GE_TOT_MW.v;EOL.CV.BA.030544-8.01;75563;-14.10;-42.61;30000.00;1;11/10/2014;NULL;13.90;NULL;;BA;TANQUE;146;BAUETQ;NULL;S;1;10-----;65;NULL;-141,025;-426,107;I;11/10/2014;NE;N;S;6;5;CJT-10
BAUEVA;91;5;NE;257;162;14;Ventos da Andorinha;UEE;BAUEVA_GE_TOT_MW.v;EOL.CV.BA.030944-3.01;74999;-10.58;-40.64;30000.00;1;14/11/2015;NULL;15.90;NULL;;BA;VENTOS DA ANDORINHA;107;BAUEVA;NULL;S;1;54-----;6;NULL;-105,833;-406,375;I;14/11/2015;NE;N;S;4;4;CJT-54
BAUEVG;91;5;NE;260;218;14;Ventos de Guarás I;UEE;BAUEVG_GE_TOT_MW.v;EOL.CV.BA.031563-0.01;83414;-10.61;-40.65;30000.00;1;26/04/2016;NULL;15.90;NULL;;BA;VENTOS DE GUARAS I;107;BAUEVG;NULL;S;1;54-----;6;NULL;-106,061;-406,545;I;26/04/2016;NE;N;S;4;4;CJT-54
BAUEVM;91;5;NE;261;163;14;Ventos de Morrinhos;UEE;BAUEVM_GE_TOT_MW.v;EOL.CV.BA.030945-1.01;75002;-10.57;-40.63;30000.00;1;14/11/2015;NULL;15.00;NULL;;BA;VENTOS DE MORRINHOS;107;BAUEVM;NULL;S;1;54-----;6;NULL;-105,695;-406,292;I;14/11/2015;NE;N;S;4;4;CJT-54
BAUEVN;43;11;NE;296;284;14;Ventos do Nordeste;UEE;BAUEVN_GE_TOT_MW.v;EOL.CV.BA.030476-0.01;75564;-14.12;-42.61;23520.00;1;11/10/2014;NULL;10.10;NULL;;BA;VENTOS DO NORDESTE;146;BAUEVN;NULL;S;1;10-----;65;NULL;-141,197;-426,142;I;11/10/2014;NE;N;S;6;5;CJT-10
BAUEVS;91;5;NE;297;164;14;Ventos do Sertão;UEE;BAUEVS_GE_TOT_MW.v;EOL.CV.BA.030946-0.01;75005;-10.56;-40.57;30000.00;1;01/01/2016;NULL;15.70;NULL;;BA;VENTOS DO SERTAO;106;BAUEVS;NULL;S;1;54-----;6;NULL;-105,583;-405,692;I;01/01/2016;NE;N;S;4;4;CJT-54
BAVE01;NULL;131;NE;NULL;NULL;9;VENTOS DE SANTA EUGENIA 01;UEE;NULL;EOL.CV.BA.038077-6.01;NULL;-11.39;-42.15;51300.00;1;NULL;NULL;NULL;NULL;NULL;BA;VENTOS DE SANTA EUGENIA 01;NULL;BAVE01;11/05/2022;NULL;0;NULL;NULL;06/08/2022;-113,900;-421,500;I;NULL;NE;N;N;184;124;NULL
BAVE02;NULL;113;NE;NULL;NULL;9;VENTOS DE SANTA EUGENIA 02;UEE;NULL;EOL.CV.BA.038078-4.01;NULL;-11.37;-42.18;11400.00;1;NULL;NULL;NULL;NULL;NULL;BA;VENTOS DE SANTA EUGENIA 02;NULL;BAVE02;11/05/2022;NULL;0;NULL;NULL;29/07/2022;-113,700;-421,800;I;NULL;NE;N;N;184;124;NULL
BAVE03;NULL;117;NE;NULL;NULL;9;VENTOS DE SANTA EUGENIA 03;UEE;NULL;EOL.CV.BA.038079-2.01;NULL;-11.41;-42.16;39900.00;1;NULL;NULL;NULL;NULL;NULL;BA;VENTOS DE SANTA EUGENIA 03;NULL;BAVE03;11/05/2022;NULL;0;NULL;NULL;23/08/2022;-114,100;-421,600;I;NULL;NE;N;N;184;124;NULL
BAVE05;NULL;63;NE;NULL;NULL;9;VENTOS DE SANTA EUGENIA 05;UEE;NULL;EOL.CV.BA.038081-4.01;NULL;-11.45;-42.17;34200.00;1;NULL;NULL;NULL;NULL;NULL;BA;VENTOS DE SANTA EUGENIA 05;NULL;BAVE05;11/05/2022;NULL;0;NULL;NULL;NULL;-114,500;-421,700;I;NULL;NE;N;N;184;63;NULL
BAVE06;NULL;63;NE;NULL;NULL;9;VENTOS DE SANTA EUGENIA 06;UEE;NULL;EOL.CV.BA.038082-2.01;NULL;-11.49;-42.13;34200.00;1;NULL;NULL;NULL;NULL;NULL;BA;VENTOS DE SANTA EUGENIA 06;NULL;BAVE06;11/05/2022;NULL;0;NULL;NULL;NULL;-114,900;-421,300;I;NULL;NE;N;N;184;63;NULL
BAVE07;NULL;113;NE;NULL;NULL;9;VENTOS DE SANTA EUGENIA 07;UEE;NULL;EOL.CV.BA.038083-0.01;NULL;-11.38;-42.18;17100.00;1;NULL;NULL;NULL;NULL;NULL;BA;VENTOS DE SANTA EUGENIA 07;NULL;BAVE07;11/05/2022;NULL;0;NULL;NULL;29/07/2022;-113,800;-421,800;I;NULL;NE;N;N;184;124;NULL
BAVE08;NULL;63;NE;NULL;NULL;9;VENTOS DE SANTA EUGENIA 08;UEE;NULL;EOL.CV.BA.038084-9.01;NULL;-11.47;-42.17;28500.00;1;NULL;NULL;NULL;NULL;NULL;BA;VENTOS DE SANTA EUGENIA 08;NULL;BAVE08;11/05/2022;NULL;0;NULL;NULL;NULL;-114,700;-421,700;I;NULL;NE;N;N;184;63;NULL
BAVE09;NULL;63;NE;NULL;NULL;9;VENTOS DE SANTA EUGENIA 08;UEE;NULL;EOL.CV.BA.038084-9.01;NULL;-11.47;-42.17;28500.00;1;NULL;NULL;NULL;NULL;NULL;BA;VENTOS DE SANTA EUGENIA 08;NULL;BAVE09;11/05/2022;NULL;0;NULL;NULL;NULL;-114,700;-421,700;I;NULL;NE;N;N;184;63;NULL
BAVE10;NULL;63;NE;NULL;NULL;14;VENTOS DE SANTA EUGENIA 10;UEE;NULL;EOL.CV.BA.038086-5.01;NULL;-11.50;-42.15;45600.00;1;NULL;NULL;NULL;NULL;NULL;BA;VENTOS DE SANTA EUGENIA 10;NULL;BAVE10;27/05/2022;NULL;0;NULL;NULL;NULL;-115,000;-421,500;I;NULL;NE;N;N;184;63;NULL
BAVE11;NULL;63;NE;NULL;NULL;9;VENTOS DE SANTA EUGENIA 11;UEE;NULL;EOL.CV.BA.038087-3.01;NULL;-11.44;-42.16;28500.00;1;NULL;NULL;NULL;NULL;NULL;BA;VENTOS DE SANTA EUGENIA 11;NULL;BAVE11;11/05/2022;NULL;0;NULL;NULL;24/11/2022;-114,400;-421,600;I;NULL;NE;N;N;184;124;NULL
BAVE12;NULL;63;NE;NULL;NULL;9;VENTOS DE SANTA EUGENIA 12;UEE;NULL;EOL.CV.BA.038088-1.01;NULL;-11.43;-42.16;39900.00;1;NULL;NULL;NULL;NULL;NULL;BA;VENTOS DE SANTA EUGENIA 12;NULL;BAVE12;11/05/2022;NULL;0;NULL;NULL;04/10/2022;-114,300;-421,600;I;NULL;NE;N;N;184;124;NULL
BAVE13;NULL;63;NE;NULL;NULL;9;UEE VSE EUGENIA 13;UEE;NULL;EOL.CV.BA.038089-0.01;NULL;0.00;0.00;45600.00;1;NULL;NULL;NULL;NULL;NULL;BA;UEE VSE EUGENIA 13;NULL;BAVE13;11/05/2022;NULL;0;NULL;NULL;NULL;0.0000;0.0000;I;NULL;NE;N;N;184;63;NULL
BAVE14;NULL;63;NE;NULL;NULL;9;VENTOS DE SANTA EUGENIA 14;UEE;NULL;EOL.CV.BA.038090-3.01;NULL;0.00;0.00;22800.00;1;NULL;NULL;NULL;NULL;NULL;BA;VENTOS DE SANTA EUGENIA 14;NULL;BAVE14;11/05/2022;NULL;0;NULL;NULL;NULL;0.0000;0.0000;I;NULL;NE;N;N;184;63;NULL
CEBBR;999;999;NE;NULL;NULL;10;EOL BEBERIBE;UEE;NULL;EOL.CV.CE.028174-3.01;NULL;-4.19;-38.08;25600.00;0;11/09/2008;NULL;NULL;NULL;NULL;CE;EOL BEBERIBE;NULL;CEBBR;06/08/2020;S;0;NULL;NULL;30/07/2008;-41,936;-380,766;NULL;NULL;NE;N;N;NULL;NULL;
CEDUNA;999;999;NE;NULL;NULL;10;DUNAS DE PARACURU;UEE;NULL;EOL.CV.CE.030299-6.01;NULL;-3.43;-38.98;42000.00;0;01/01/2014;NULL;NULL;NULL;NULL;CE;DUNAS DE PARACURU;NULL;CEDUNA;06/08/2020;S;0;NULL;NULL;NULL;-34,367;-389,854;NULL;NULL;NE;N;S;NULL;NULL;
CEEBC2;213;29;NE;NULL;NULL;14;Bons Ventos Cacimbas 2;UEE;CEEBC2_GE_TOT_MW.v;EOL.CV.CE.031644-0.01;NULL;-3.89;-41.04;23100.00;1;16/06/2018;NULL;9.80;NULL;NULL;CE;BONS VENTOS CACIMBAS 2;NULL;CEEBC2;18/04/2018;S;1;NULL;102;20/03/2018;-38,884;-410,401;I;05/07/2018;NE;N;S;34;16;CJT-110
CEEBC3;213;29;NE;NULL;NULL;14;Bons Ventos Cacimbas 3;UEE;CEEBC3_GE_TOT_MW.v;EOL.CV.CE.031627-0.01;NULL;-3.86;-41.02;14700.00;1;10/05/2018;NULL;6.00;NULL;NULL;CE;BONS VENTOS CACIMBAS 3;NULL;CEEBC3;18/04/2018;S;1;NULL;102;09/02/2018;-38,672;-410,202;I;05/07/2018;NE;N;S;34;16;CJT-110
CEEBC4;213;29;NE;NULL;NULL;14;Bons Ventos Cacimbas 4;UEE;CEEBC4_GE_TOT_MW.v;EOL.CV.CE.031621-0.01;NULL;-3.93;-41.03;10500.00;1;18/05/2018;NULL;4.30;NULL;NULL;CE;BONS VENTOS CACIMBAS 4;NULL;CEEBC4;03/05/2018;S;1;NULL;102;24/04/2018;-39,321;-410,267;I;05/07/2018;NE;N;S;34;16;CJT-110
CEEBC5;213;29;NE;NULL;NULL;14;Bons Ventos Cacimbas 5;UEE;CEEBC5_GE_TOT_MW.v;EOL.CV.CE.031579-6.01;NULL;-3.92;-41.03;21000.00;1;18/05/2018;NULL;9.60;NULL;NULL;CE;BONS VENTOS CACIMBAS 5;NULL;CEEBC5;18/04/2018;S;1;NULL;102;06/03/2018;-39,239;-410,282;I;05/07/2018;NE;N;S;34;16;CJT-110
CEEBC7;213;29;NE;NULL;NULL;14;Bons Ventos Cacimbas 7;UEE;CEEBC7_GE_TOT_MW.v;EOL.CV.CE.031611-3.01;NULL;-3.86;-41.04;16800.00;1;16/06/2018;NULL;6.50;NULL;NULL;CE;BONS VENTOS CACIMBAS 7;NULL;CEEBC7;18/04/2018;S;1;NULL;102;20/03/2018;-38,662;-410,382;I;05/07/2018;NE;N;S;34;16;CJT-110
CEECAA;136;19;NE;NULL;311;14;Cacimbas 1;UEE;CEECAA_GE_TOT_MW.v;EOL.CV.CE.032011-0.01;NULL;-3.25;-39.28;18900.00;1;20/12/2016;NULL;10.20;NULL;NULL;CE;CACIMBAS 1;10;CEECAA;NULL;N;1;52-----;8;NULL;-32,533;-392,811;L;20/12/2016;NE;N;S;36;18;CJT-52
CEECH1;155;25;NE;NULL;404;14;Pedra Cheirosa;UEE;CEECH1_GE_TOT_MW.v;EOL.CV.CE.031736-5.01;NULL;-2.99;-39.74;25200.00;1;27/06/2017;NULL;13.60;NULL;NULL;CE;PEDRA CHEIROSA;3;CEECH1;09/06/2017;N;1;NULL;22;NULL;-29,976;-397,337;L;27/06/2017;NE;N;S;41;20;CJT-95
CEECH2;155;25;NE;NULL;405;14;Pedra Cheirosa II;UEE;CEECH2_GE_TOT_MW.v;EOL.CV.CE.031698-9.01;NULL;-3.01;-39.73;23100.00;1;27/06/2017;NULL;12.50;NULL;NULL;CE;PEDRA CHEIROSA II;3;CEECH2;09/06/2017;N;1;NULL;22;NULL;-29,995;-397,316;L;27/06/2017;NE;N;S;41;20;CJT-95
CEECVA;219;1;NE;NULL;NULL;9;Cataventos Acaraú I;UEE;CEECVA_GE_TOT_MW.v;EOL.CV.CE.033756-0.01;NULL;-2.84;-40.06;28000.00;1;29/05/2018;NULL;NULL;NULL;NULL;CE;CATAVENTOS ACARAU I;NULL;CEECVA;30/05/2018;S;1;NULL;135;13/03/2018;-28,430;-400,631;L;05/07/2018;NE;N;N;908;14;USI-CEECVA
CEEEST;136;19;NE;NULL;316;14;Estrela;UEE;CEEEST_GE_TOT_MW.v;EOL.CV.CE.032010-2.01;NULL;-3.25;-39.29;29700.00;1;18/03/2017;NULL;14.00;NULL;NULL;CE;ESTRELA;131;CEEEST;24/03/2017;N;1;52-----;8;NULL;-32,478;-392,942;L;18/03/2017;NE;N;S;36;18;CJT-52
CEEGOB;203;23;NE;NULL;NULL;14;Goiabeira;UEE;;EOL.CV.CE.030920-6.01;NULL;-4.59;-37.71;23100.00;1;22/12/2018;NULL;9.90;NULL;NULL;CE;GOIABEIRA;NULL;CEEGOB;11/10/2018;N;1;NULL;142;NULL;-45,921;-377,139;L;15/01/2019;NE;N;S;39;19;CJT-125
CEEGRR;200;61;NE;NULL;NULL;14;Garrote;UEE;CEEGRR_GE_TOT_MW.v;EOL.CV.CE.035197-0.01;NULL;-4.73;-37.32;23100.00;1;01/12/2017;NULL;NULL;NULL;NULL;CE;GARROTE;27;CEEGRR;22/11/2017;S;1;NULL;2;NULL;-47,350;-373,247;L;01/12/2017;NE;N;N;79;33;CJT-106
CEEGRV;200;61;NE;NULL;NULL;14;GRAVIER;UEE;NULL;EOL.CV.CE.040794-1.01;NULL;-4.75;-37.33;71400.00;1;04/11/2022;NULL;NULL;NULL;NULL;CE;GRAVIER;NULL;CEEGRV;25/10/2021;NULL;1;NULL;2;31/03/2022;-47,550;-373,361;L;28/11/2022;NE;N;N;79;33;NULL
CEEIT1;68;1;NE;116;198;14;Itarema I;UEE;CEEIT1_GE_TOT_MW.v;EOL.CV.CE.031485-4.01;80354;-2.92;-39.84;27000.00;1;01/04/2016;NULL;16.90;NULL;;CE;ITAREMA I;3;CEEIT1;NULL;S;1;59-----;82;NULL;-29,225;-398,407;L;01/04/2016;NE;N;S;31;14;CJT-59
CEEIT2;68;1;NE;117;199;14;Itarema II;UEE;CEEIT2_GE_TOT_MW.v;EOL.CV.CE.031483-8.01;80352;-2.92;-39.86;27000.00;1;23/02/2016;NULL;15.40;NULL;;CE;ITAREMA II;3;CEEIT2;NULL;S;1;59-----;82;NULL;-29,211;-398,618;L;23/02/2016;NE;N;S;31;14;CJT-59
CEEIT3;68;1;NE;118;200;14;Itarema III;UEE;CEEIT3_GE_TOT_MW.v;EOL.CV.CE.031484-6.01;83412;-2.95;-39.84;15000.00;1;06/04/2016;NULL;8.50;NULL;;CE;ITAREMA III;3;CEEIT3;NULL;S;1;59-----;82;NULL;-29,476;-398,369;L;06/04/2016;NE;N;S;31;14;CJT-59
CEEIT4;68;1;NE;119;221;14;Itarema IV;UEE;CEEIT4_GE_TOT_MW.v;EOL.CV.CE.031813-2.01;;-2.97;-39.88;21000.00;1;27/07/2016;NULL;11.10;NULL;;CE;ITAREMA IV;4;CEEIT4;NULL;S;1;59-----;82;NULL;-29,291;-398,758;L;27/07/2016;NE;N;S;31;14;CJT-59
CEEIT5;68;1;NE;121;201;14;Itarema V;UEE;CEEIT5_GE_TOT_MW.v;EOL.CV.CE.031482-0.01;80351;-2.97;-39.88;21000.00;1;01/01/2016;NULL;12.10;NULL;;CE;ITAREMA V;4;CEEIT5;NULL;S;1;59-----;82;NULL;-29,665;-398,795;L;01/01/2016;NE;N;S;31;14;CJT-59
CEEIT6;68;1;NE;122;221;14;Itarema VI;UEE;CEEIT6_GE_TOT_MW.v;EOL.CV.CE.031815-9.01;;-2.93;-39.88;24000.00;1;27/07/2016;NULL;12.20;NULL;;CE;ITAREMA VI;4;CEEIT6;NULL;S;1;59-----;82;NULL;-29,291;-398,758;L;27/07/2016;NE;N;S;31;14;CJT-59
CEEIT7;68;1;NE;123;221;14;Itarema VII;UEE;CEEIT7_GE_TOT_MW.v;EOL.CV.CE.031816-7.01;;-2.93;-39.88;21000.00;1;27/07/2016;NULL;10.90;NULL;;CE;ITAREMA VII;4;CEEIT7;NULL;S;1;59-----;82;NULL;-29,530;-398,785;L;27/07/2016;NE;N;S;31;14;CJT-59
CEEIT8;68;1;NE;301;293;14;Itarema VIII;UEE;CEEIT8_GE_TOT_MW.v;EOL.CV.CE.031817-5.01;87782;-2.93;-39.88;21000.00;1;27/07/2016;NULL;10.20;0.00;0;CE;ITAREMA VIII;4;CEEIT8;14/10/2016;S;1;59-----;82;NULL;-29,799;-398,935;L;27/07/2016;NE;N;S;31;14;CJT-59
CEEIT9;68;1;NE;120;221;14;Itarema IX;UEE;CEEIT9_GE_TOT_MW.v;EOL.CV.CE.031814-0.01;;-2.93;-39.88;30000.00;1;29/07/2016;NULL;15.30;NULL;;CE;ITAREMA IX;4;CEEIT9;NULL;S;1;59-----;82;NULL;-29,291;-398,758;L;29/07/2016;NE;N;S;31;14;CJT-59
CEEMAU;77;31;NE;137;154;9;Malhadinha I;UEE;CEEMAU_GE_TOT_MW.v;EOL.CV.CE.030841-2.01;;-3.95;-41.12;23100.00;1;20/10/2016;NULL;NULL;NULL;;CE;MALHADINHA I;22;CEEMAU;NULL;S;1;----CEEMAU-;68;NULL;-39,466;-411,230;I;20/10/2016;NE;N;S;909;17;USI-CEEMAU
CEEOLI;999;999;NE;NULL;NULL;10;CANOA QUEBRADA;UEE;NULL;EOL.CV.CE.028649-4.01;NULL;-4.53;-37.69;10500.00;0;01/01/2014;NULL;NULL;NULL;NULL;CE;CANOA QUEBRADA;NULL;CEEOLI;06/08/2020;S;0;NULL;NULL;NULL;-45,358;-376,953;NULL;NULL;NE;N;N;NULL;NULL;
CEEOPR;NULL;NULL;NE;NULL;NULL;10;EOLICA DE PRAINHA;UEE;NULL;EOL.CV.CE.002142-3.01;NULL;-3.87;-38.38;10000.00;0;01/01/2014;NULL;NULL;NULL;NULL;CE;EOLICA DE PRAINHA;NULL;CEEOPR;03/05/2021;NULL;0;NULL;NULL;NULL;-38,708;-383,803;;NULL;NE;N;N;NULL;NULL;NULL
CEEOVE;136;19;NE;NULL;322;14;Ouro Verde;UEE;CEEOVE_GE_TOT_MW.v;EOL.CV.CE.032012-9.01;NULL;-3.28;-39.31;29700.00;1;06/04/2017;NULL;13.20;NULL;NULL;CE;OURO VERDE;10;CEEOVE;05/04/2017;N;1;52-----;8;NULL;-32,792;-393,059;L;06/04/2017;NE;N;S;36;18;CJT-52
CEEPTM;203;23;NE;NULL;NULL;14;Pitombeira;UEE;;EOL.CV.CE.030926-5.01;NULL;-4.60;-37.65;27300.00;1;22/12/2018;NULL;13.90;NULL;NULL;CE; PITOMBEIRA;NULL;CEEPTM;11/10/2018;N;1;NULL;142;NULL;-46,006;-376,489;L;15/01/2019;NE;N;S;39;19;CJT-125
CEESCT;203;23;NE;NULL;NULL;14;Santa Catarina;UEE;;EOL.CV.CE.030924-9.01;NULL;-4.59;-37.68;18900.00;1;22/12/2018;NULL;8.50;NULL;NULL;CE; SANTA CATARINA;NULL;CEESCT;11/10/2018;N;1;NULL;142;NULL;-45,945;-376,820;L;15/01/2019;NE;N;S;39;19;CJT-125
CEESI3;200;61;NE;NULL;NULL;14;Santo Inácio III;UEE;CEESI3_GE_TOT_MW.v;EOL.CV.CE.035217-9.01;NULL;-4.76;-37.29;29400.00;1;05/12/2017;NULL;NULL;NULL;NULL;CE;SANTO INACIO III;27;CEESI3;22/11/2017;S;1;NULL;2;NULL;-47,654;-372,920;L;05/12/2017;NE;N;N;79;33;CJT-106
CEESI4;200;61;NE;NULL;NULL;14;Santo Inácio IV;UEE;CEESI4_GE_TOT_MW.v;EOL.CV.CE.031866-3.01;NULL;-4.74;-37.30;23100.00;1;05/12/2017;NULL;NULL;NULL;NULL;CE;SANTO INACIO IV;27;CEESI4;22/11/2017;S;1;NULL;2;NULL;-47,458;-373,090;L;05/12/2017;NE;N;N;79;33;CJT-106
